"Tc_h","KGE","behavioural"
6.93748160698451,-0.916519595246044,FALSE
18.9299079938792,0.577362011562544,TRUE
9.84499727739021,-0.114642832033296,FALSE
21.1982668259181,0.417447727892363,FALSE
22.5741914588376,0.337742507483747,FALSE
1.14107816038886,-3.04626054151537,FALSE
12.6981264387257,0.537957505092073,TRUE
21.4234361132374,0.403591947886153,FALSE
13.2568685964565,0.640639655896477,TRUE
10.9859229105175,0.165948002148029,FALSE
22.9661586211296,0.31707302709826,FALSE
10.9073530407739,0.147320050881764,FALSE
16.2778167190962,0.805113945726607,TRUE
13.764569976856,0.722573941691599,TRUE
2.51504614984151,-2.4153515014783,FALSE
21.6008080411237,0.392910155487682,FALSE
5.9438012377941,-1.22117180556762,FALSE
1.05732582806377,-3.0925940755132,FALSE
7.9037012268207,-0.636053634248208,FALSE
22.9103623970761,0.319964109677165,FALSE
21.3544666197267,0.407800509769879,FALSE
16.6426415774506,0.77452876405399,TRUE
15.3901381897507,0.853248810916742,TRUE
23.8627611501375,0.272821737389761,FALSE
15.7541538888239,0.840697638899982,TRUE
17.0193047126173,0.741177100201932,TRUE
13.080381291837,0.609486421757067,TRUE
14.27970138971,0.791196300829569,TRUE
6.97537570820423,-0.905234834036045,FALSE
3.57337185312062,-2.018914498682,FALSE
23.1144303692505,0.309471021575884,FALSE
21.6600621306105,0.389386583661912,FALSE
16.5923914182233,0.778883689712729,TRUE
19.1014446536079,0.563888884503216,TRUE
0.639497743989341,-3.33771014429858,FALSE
11.4932135076495,0.283369724505441,FALSE
18.2151059236727,0.63598003075934,TRUE
5.23297006321372,-1.44968282012898,FALSE
7.67043513285462,-0.702405340791714,FALSE
5.59743755919626,-1.33140022698152,FALSE
3.47006053605583,-2.05616172474139,FALSE
9.97838474275777,-0.0807886692211195,FALSE
9.95869761478389,-0.0857690843167005,FALSE
8.88384854964679,-0.366107960883181,FALSE
3.70105170842726,-1.97321449792215,FALSE
3.3744052196038,-2.09087618692788,FALSE
5.63116668188013,-1.32057310793545,FALSE
11.2098006835557,0.218395682112513,FALSE
6.42004473675042,-1.07304097299303,FALSE
20.5949737824616,0.456267091654458,FALSE
1.14765644182917,-3.04266155603799,FALSE
10.6406917772139,0.0832846526915552,FALSE
19.184250053158,0.557468623060872,TRUE
2.96948727640556,-2.24055128934746,FALSE
13.4847042110167,0.678908254991765,TRUE
4.99642678131349,-1.52771387573519,FALSE
3.10438302332768,-2.19015505558122,FALSE
18.0917233500513,0.646484565671397,TRUE
21.4863363517215,0.399780732428883,FALSE
9.01838348247111,-0.330127248318379,FALSE
15.979508911341,0.827179424453321,TRUE
2.321433829132,-2.49290427791247,FALSE
9.24607282526558,-0.269810409507063,FALSE
6.6214882875327,-1.0115644815501,FALSE
19.5606289311661,0.528970132839721,TRUE
10.7919663763372,0.119762975806432,FALSE
19.4510412555188,0.537152590019411,TRUE
19.5067287529935,0.532982857375806,TRUE
19.0744985906058,0.565989867827469,TRUE
10.5839689180953,0.0695066519727858,FALSE
18.1196800494101,0.644095058019348,TRUE
15.1198461008491,0.852406505161812,TRUE
17.0588685123716,0.737635078426128,TRUE
0.0649633211432956,-3.70954002806104,FALSE
11.4338319496601,0.269893864858789,FALSE
5.32184729961446,-1.42062104493953,FALSE
9.14660607846454,-0.29607068143374,FALSE
14.7258655284182,0.833700654419625,TRUE
8.47555992637063,-0.476864705696436,FALSE
2.71169341312489,-2.33863586460388,FALSE
5.88468637163751,-1.23983540275695,FALSE
16.0499313193839,0.822322233945847,TRUE
10.0526403733063,-0.0620564878792602,FALSE
18.9272902250057,0.577569428716318,TRUE
2.51360822996357,-2.41591912786926,FALSE
10.4656811588677,0.0406039555169657,FALSE
23.6397196706268,0.283453696111031,FALSE
21.4385741898557,0.402672364919626,FALSE
21.280934005871,0.412321904412231,FALSE
4.24251097403467,-1.7831515354119,FALSE
3.18016181298299,-2.16208919261129,FALSE
15.6917911047,0.843772251225216,TRUE
8.27721951066051,-0.531529721612387,FALSE
15.7793571648072,0.839364322130011,TRUE
7.72293915759074,-0.687397372692323,FALSE
4.54520230643684,-1.67934998598083,FALSE
18.7859485165216,0.588848997153544,TRUE
2.29159993176581,-2.50506538446181,FALSE
11.2293580455938,0.222931704607806,FALSE
12.3005557646276,0.45836247126966,FALSE
14.419735574373,0.806556705706698,TRUE
8.02112379058963,-0.60296884696863,FALSE
11.7522821563296,0.34125437158021,FALSE
22.9096481686225,0.320001226035701,FALSE
11.6155124121928,0.310883093030819,FALSE
21.3738878198201,0.406612269703482,FALSE
21.9507945765392,0.37241662023576,FALSE
14.6292028265889,0.826184918810846,TRUE
9.88602014790522,-0.104203276735851,FALSE
3.57291784799891,-2.01907753004638,FALSE
22.4504302883171,0.344446471613741,FALSE
7.2644321543863,-0.819932770480384,FALSE
1.50425768861314,-2.85685873308782,FALSE
22.7480602139025,0.328469706024422,FALSE
17.3082807486411,0.715290815475795,TRUE
3.45794837956782,-2.06054578600709,FALSE
13.2053675127914,0.631679483595442,TRUE
22.9004851634265,0.320477644747377,FALSE
14.0723263072083,0.765653465485711,TRUE
9.73802124784561,-0.141981622329672,FALSE
15.5670488298754,0.848859577263086,TRUE
7.70970377937192,-0.691176692823184,FALSE
7.41989426027285,-0.774619191532334,FALSE
5.31343476878246,-1.42336576306759,FALSE
8.89925833676243,-0.36197380151047,FALSE
23.6220499231131,0.284306328736547,FALSE
3.74314510469558,-1.95822564968248,FALSE
2.23050379722845,-2.53016164934191,FALSE
3.44867044137791,-2.06390540394863,FALSE
16.5756700812024,0.780325234939309,TRUE
14.8811927772127,0.843473625978857,TRUE
21.3988891057088,0.405086260107302,FALSE
16.1683282680227,0.8136315067884,TRUE
17.7030118233175,0.680230831984789,TRUE
12.531200632418,0.505139199909973,TRUE
15.8531308697304,0.835185212244935,TRUE
19.7322407704894,0.516345162354835,TRUE
18.881443163217,0.581210886248063,TRUE
23.516734920966,0.289420167078052,FALSE
10.5743852930493,0.0671735076796856,FALSE
7.5152677396778,-0.747012406987929,FALSE
9.85692511505913,-0.111605005105771,FALSE
0.300687328365166,-3.5523250167462,FALSE
4.45319609999424,-1.71072242376014,FALSE
20.2333671873435,0.48077280510583,FALSE
5.58632468015421,-1.33497186703666,FALSE
5.77644393786322,-1.27416847200954,FALSE
1.88675340974005,-2.67729377669145,FALSE
5.93508208886487,-1.22392077411552,FALSE
17.5846381724346,0.690678179605236,TRUE
20.3465033041663,0.473002918288866,FALSE
11.965778046695,0.387776881718284,FALSE
9.34042126474669,-0.245029790004229,FALSE
5.95245340985712,-1.21844528959957,FALSE
2.71076024821959,-2.33899585760094,FALSE
9.39036672412185,-0.231962143980607,FALSE
13.7478507699794,0.720077734306686,TRUE
5.24458166925469,-1.44587755338496,FALSE
10.7021936484729,0.0981624790233785,FALSE
5.27087651592446,-1.43727034217219,FALSE
12.0800745400949,0.412213591316378,FALSE
8.52601449580398,-0.463049398346717,FALSE
15.6171445536427,0.846997495613496,TRUE
9.02439926083898,-0.328524435742129,FALSE
8.5629168698797,-0.452967827798075,FALSE
12.8318262936547,0.56357192142712,TRUE
17.7810079314513,0.673386710232977,TRUE
5.34541536086472,-1.41293825409455,FALSE
9.93526954081608,-0.0917028637522592,FALSE
6.41319615003886,-1.07514326543766,FALSE
15.1378546305234,0.85276746218746,TRUE
4.45269235433079,-1.71089467467818,FALSE
20.7342764688889,0.447078403064304,FALSE
17.9303036990343,0.660384194914691,TRUE
16.0554173609824,0.821933362275532,TRUE
14.8515280646039,0.841837957238718,TRUE
8.9651015424286,-0.344346858527105,FALSE
12.7395646762219,0.545961900430771,TRUE
20.9986421116511,0.430014826409048,FALSE
13.9829148897319,0.753728414366537,TRUE
20.1624379666755,0.485692445918486,FALSE
7.53313354968559,-0.741857263473282,FALSE
17.0135532171233,0.741691750075931,TRUE
6.39717645577621,-1.08006399674647,FALSE
14.2845194972469,0.79175163820392,TRUE
11.5768907217192,0.302230026219183,FALSE
6.39753391852137,-1.07995418245455,FALSE
13.5719409129,0.692935171170826,TRUE
21.9208579415339,0.374139891459941,FALSE
21.6498916285112,0.389989794813185,FALSE
6.61629058494,-1.01314241078834,FALSE
7.74951201596996,-0.67981821379608,FALSE
23.6560991808306,0.28266469151281,FALSE
14.8988397790235,0.844393188007255,TRUE
22.4986724352581,0.341822916928216,FALSE
11.2234582206816,0.221564065950918,FALSE
9.79364060858497,-0.127746886578121,FALSE
15.8385662647546,0.836041445655714,TRUE
3.69870147340698,-1.97405241287488,FALSE
13.7701660443097,0.723406083329049,TRUE
5.76748834291939,-1.27701844432467,FALSE
23.098496527609,0.310282383211674,FALSE
14.4527091371128,0.809926472803935,TRUE
12.384961967601,0.475665692385079,FALSE
9.69163154574344,-0.15388878451821,FALSE
21.1319046624587,0.421595591088105,FALSE
8.77000016164966,-0.396754225997583,FALSE
6.95333077260293,-0.911796691297678,FALSE
4.13695338079706,-1.81975235418106,FALSE
4.17351332581602,-1.80705182488634,FALSE
11.5949204022763,0.306273717074558,FALSE
6.10851003789576,-1.16949423173258,FALSE
5.22930221128045,-1.45088460931458,FALSE
16.201314494526,0.811109036514782,TRUE
1.19154387683375,-3.01881563206004,FALSE
16.8354314449942,0.757572875848358,TRUE
8.47773289100733,-0.476268701679851,FALSE
9.8442087503965,-0.114843776297382,FALSE
19.7117842087522,0.517838070132562,TRUE
22.0566334882285,0.366367780076947,FALSE
6.8165535060456,-0.952694097028847,FALSE
23.0684598092805,0.311815509498333,FALSE
17.4950465570204,0.698627797969247,TRUE
16.4886832140153,0.787753745839766,TRUE
1.3156124294037,-2.95287929006013,FALSE
9.5155222246307,-0.199371261369125,FALSE
11.494396847405,0.283637556062184,FALSE
13.4680656652316,0.676192255927454,TRUE
16.773365197028,0.763066702669976,TRUE
21.980620745162,0.370705141565408,FALSE
14.859511895536,0.842289181587013,TRUE
10.3106951346504,0.0023935038200571,FALSE
13.0328247948433,0.600880525112755,TRUE
1.45055980165489,-2.88367146117033,FALSE
6.29752172653098,-1.11077401475689,FALSE
9.56178928172449,-0.187379156866835,FALSE
4.78598644350422,-1.59797648434914,FALSE
19.9746651298017,0.498898556412869,FALSE
3.711648986605,-1.96943694762136,FALSE
19.2918740815134,0.549205348150749,TRUE
13.1464864494861,0.621302148135394,TRUE
15.9125075261574,0.831547080667554,TRUE
4.16217892849818,-1.81098630641246,FALSE
15.2116758677759,0.853784890241706,TRUE
7.51928043520311,-0.745853922387176,FALSE
17.4030765964882,0.706820239110341,TRUE
9.60460880068131,-0.17630792490419,FALSE
23.2660860467237,0.301814993454928,FALSE
23.2191909762565,0.304169631536365,FALSE
17.4545258094673,0.702233689278625,TRUE
6.21034107755404,-1.13778106967503,FALSE
5.36182103503961,-1.40759614313008,FALSE
14.2534433577326,0.788137790803841,TRUE
6.45713829963934,-1.0616687251875,FALSE
12.7691360528232,0.551638306742627,TRUE
18.8577355273301,0.583100416075103,TRUE
4.07505641238531,-1.84131450649283,FALSE
9.73536038537277,-0.142663830619486,FALSE
11.3442518492928,0.249424887764886,FALSE
20.8411580248619,0.440121161067124,FALSE
22.2207055424806,0.357123717825365,FALSE
21.1733625452383,0.419000866914377,FALSE
16.1967748782597,0.811458545697469,TRUE
22.8064991551684,0.325390601398258,FALSE
12.4188552173437,0.482554594278504,FALSE
13.8576305601047,0.736188101643604,TRUE
8.10513238150161,-0.579426514830811,FALSE
8.36842492226278,-0.506321381132092,FALSE
0.529581998242065,-3.40584114800474,FALSE
12.0923724429333,0.414822459607725,FALSE
20.9114897567895,0.435586541294216,FALSE
0.200903775577899,-3.6180898252325,FALSE
1.77576811966719,-2.72744247302989,FALSE
3.98285883868812,-1.87356857859255,FALSE
18.4995010788552,0.612188734955005,TRUE
17.6576641242253,0.68422494196969,TRUE
23.3264214743976,0.298802161437527,FALSE
11.2220134252333,0.22122913652675,FALSE
1.83150909380056,-2.70207095388218,FALSE
15.589194077428,0.848067697864487,TRUE
18.218306409684,0.635708981715239,TRUE
3.3336906400742,-2.10572077014801,FALSE
9.54820104120299,-0.190898032690141,FALSE
5.43839863437461,-1.38272371316542,FALSE
1.43810752469581,-2.88994654510077,FALSE
9.53162988492986,-0.195192814352304,FALSE
1.6050327845267,-2.80764637802584,FALSE
5.45998006842565,-1.37573306135639,FALSE
1.35836716297781,-2.93066949911783,FALSE
16.1032548474264,0.818483120511974,TRUE
7.18091569371754,-0.844437751292837,FALSE
2.46228189619724,-2.43626812265728,FALSE
1.77210312837269,-2.72912316878222,FALSE
21.1365516223828,0.421304176529413,FALSE
18.1142252796679,0.644560862634411,TRUE
19.607711008226,0.525483602813829,TRUE
23.5722619494307,0.286717063113769,FALSE
2.53121149690123,-2.4089730749873,FALSE
2.42205181296449,-2.4523219086523,FALSE
19.1820170875988,0.557641040623192,TRUE
18.8405776334112,0.584470693141042,TRUE
0.275846227095462,-3.56858937185716,FALSE
18.7086278927512,0.59508606710472,TRUE
17.5189061134588,0.696507466020365,TRUE
15.1416578748729,0.852838022904415,TRUE
11.567814377707,0.300191644260109,FALSE
3.80145259040873,-1.93752525220757,FALSE
0.24676169998711,-3.58772134843874,FALSE
10.8863785417052,0.142328560157621,FALSE
11.8404252234497,0.360595936201574,FALSE
9.38061132134171,-0.234511642902222,FALSE
11.1787493083626,0.211178646069286,FALSE
17.133032067155,0.730989867364139,TRUE
1.37448113564169,-2.9223663052452,FALSE
8.54705518548144,-0.457298717934358,FALSE
19.277353936329,0.550314835791736,TRUE
20.0652266467456,0.492496153614138,FALSE
5.74409824908944,-1.28446800412369,FALSE
8.52796715779696,-0.46251526323139,FALSE
20.5724058127962,0.457768742679304,FALSE
20.4976328025456,0.462770231419734,FALSE
7.13669615695253,-0.857458577022211,FALSE
3.57180737367598,-2.01947641301896,FALSE
16.9106098685414,0.750886597840879,TRUE
2.53617018280784,-2.40701913039647,FALSE
0.857780163339339,-3.20683185248481,FALSE
23.9857384442934,0.267061588146309,FALSE
0.885251557838637,-3.19078979545278,FALSE
8.15447124604834,-0.565649135339877,FALSE
21.9657770912861,0.371556220195415,FALSE
14.8327847076464,0.840747065106397,TRUE
6.90653410141822,-0.925753959480504,FALSE
17.7202478020801,0.678715537432257,TRUE
20.0256007047719,0.495289938571765,FALSE
7.57678519110195,-0.729282148957925,FALSE
11.8469688203419,0.362024460526023,FALSE
16.7521017009509,0.764942149381462,TRUE
15.4130233780481,0.852886443934755,TRUE
15.4719538138597,0.851664173982613,TRUE
23.4695890455274,0.291727337750173,FALSE
9.98291126030963,-0.0796446812088074,FALSE
2.90974448052002,-2.26306288097191,FALSE
